nothing_prob,throw_wind_up_prob,throw_prob,throw_follow_through_prob,swing_wind_up_prob,swing_prob,swing_follow_through_prob
0.241,0.336,0.147,0.004,0.0,0.06,0.211
0.965,0.013,0.01,0.001,0.001,0.004,0.005
0.395,0.225,0.014,0.008,0.001,0.048,0.31
0.464,0.015,0.114,0.001,0.004,0.339,0.062
0.99,0.003,0.003,0.0,0.001,0.001,0.002
0.993,0.002,0.002,0.0,0.0,0.001,0.001
0.992,0.003,0.001,0.0,0.0,0.002,0.001
0.902,0.087,0.004,0.0,0.0,0.004,0.001
0.303,0.66,0.01,0.002,0.001,0.01,0.014
0.557,0.433,0.002,0.001,0.001,0.001,0.005
0.073,0.883,0.01,0.001,0.0,0.013,0.021
0.318,0.244,0.076,0.003,0.0,0.068,0.29
0.272,0.677,0.003,0.004,0.0,0.003,0.039
0.921,0.002,0.045,0.0,0.0,0.007,0.025
0.064,0.641,0.02,0.001,0.0,0.058,0.215
0.387,0.47,0.037,0.001,0.0,0.08,0.025
0.607,0.371,0.003,0.01,0.0,0.001,0.007
0.682,0.097,0.065,0.001,0.0,0.009,0.145
0.328,0.539,0.021,0.001,0.001,0.046,0.065
0.799,0.036,0.131,0.002,0.001,0.024,0.008
0.809,0.0,0.086,0.0,0.0,0.092,0.013
0.983,0.005,0.004,0.001,0.001,0.004,0.003
0.563,0.419,0.001,0.013,0.0,0.002,0.002
0.041,0.925,0.002,0.0,0.0,0.002,0.03
0.125,0.491,0.003,0.0,0.0,0.005,0.376
0.999,0.0,0.0,0.001,0.0,0.0,0.0
0.091,0.625,0.034,0.005,0.0,0.047,0.198
0.999,0.0,0.001,0.0,0.0,0.0,0.0
0.973,0.0,0.025,0.0,0.0,0.002,0.0
0.099,0.0,0.739,0.0,0.0,0.162,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998,0.0,0.0,0.001,0.0,0.001,0.0
0.881,0.067,0.023,0.0,0.0,0.026,0.003
0.514,0.474,0.002,0.006,0.001,0.002,0.001
0.801,0.171,0.006,0.003,0.0,0.003,0.016
0.597,0.087,0.146,0.004,0.001,0.087,0.079
0.822,0.035,0.095,0.015,0.004,0.021,0.009
0.994,0.003,0.002,0.0,0.0,0.0,0.0
0.2,0.0,0.243,0.0,0.0,0.556,0.0
0.991,0.0,0.008,0.0,0.0,0.001,0.0
0.98,0.011,0.006,0.001,0.0,0.001,0.001
0.994,0.001,0.004,0.0,0.0,0.0,0.001
0.998,0.0,0.0,0.001,0.0,0.0,0.0
0.996,0.001,0.001,0.0,0.0,0.002,0.0
0.482,0.397,0.017,0.006,0.003,0.084,0.011
0.79,0.17,0.006,0.006,0.004,0.014,0.01
0.602,0.296,0.016,0.008,0.0,0.017,0.06
0.428,0.39,0.068,0.013,0.001,0.051,0.049
0.929,0.054,0.004,0.006,0.001,0.003,0.003
0.997,0.001,0.0,0.001,0.001,0.0,0.0
0.991,0.003,0.001,0.001,0.002,0.001,0.0
0.97,0.01,0.008,0.0,0.003,0.003,0.006
0.813,0.061,0.082,0.002,0.003,0.025,0.014
0.922,0.032,0.024,0.003,0.001,0.009,0.009
0.993,0.002,0.002,0.001,0.0,0.001,0.001
0.997,0.001,0.0,0.001,0.0,0.0,0.0
0.982,0.006,0.003,0.005,0.0,0.003,0.001
0.997,0.001,0.0,0.0,0.0,0.001,0.0
0.974,0.019,0.001,0.0,0.0,0.005,0.0
0.277,0.71,0.004,0.002,0.0,0.003,0.004
0.187,0.759,0.004,0.002,0.0,0.004,0.043
0.502,0.267,0.119,0.002,0.0,0.058,0.052
0.697,0.235,0.028,0.006,0.001,0.005,0.029
0.428,0.436,0.032,0.003,0.0,0.05,0.05
0.975,0.018,0.001,0.002,0.001,0.003,0.001
0.995,0.001,0.001,0.001,0.0,0.001,0.0
0.995,0.0,0.002,0.0,0.0,0.001,0.0
0.981,0.008,0.002,0.002,0.001,0.005,0.001
0.912,0.047,0.017,0.005,0.004,0.006,0.009
0.393,0.512,0.008,0.038,0.002,0.012,0.035
0.978,0.013,0.005,0.001,0.0,0.001,0.002
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.967,0.009,0.001,0.007,0.0,0.012,0.003
0.935,0.036,0.023,0.0,0.001,0.003,0.002
0.988,0.008,0.0,0.002,0.0,0.001,0.0
0.714,0.006,0.157,0.001,0.001,0.104,0.018
0.999,0.0,0.001,0.0,0.0,0.0,0.0
0.998,0.0,0.001,0.0,0.0,0.0,0.0
0.968,0.002,0.014,0.001,0.011,0.005,0.001
0.97,0.011,0.004,0.002,0.008,0.001,0.004
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.547,0.145,0.057,0.001,0.0,0.242,0.007
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.974,0.0,0.003,0.001,0.0,0.021,0.0
0.982,0.015,0.001,0.0,0.0,0.001,0.0
0.858,0.081,0.026,0.004,0.005,0.025,0.002
0.74,0.114,0.025,0.005,0.001,0.047,0.068
0.931,0.031,0.028,0.005,0.0,0.003,0.002
0.981,0.012,0.001,0.004,0.0,0.001,0.001
0.985,0.005,0.001,0.004,0.003,0.002,0.001
0.984,0.007,0.003,0.001,0.004,0.001,0.001
0.988,0.004,0.004,0.0,0.002,0.001,0.001
0.981,0.01,0.002,0.005,0.001,0.0,0.001
0.998,0.0,0.0,0.001,0.0,0.0,0.0
0.795,0.151,0.012,0.001,0.0,0.037,0.004
0.692,0.118,0.029,0.001,0.005,0.148,0.008
0.903,0.054,0.01,0.006,0.0,0.005,0.021
0.994,0.003,0.001,0.001,0.0,0.0,0.0
0.998,0.001,0.0,0.0,0.0,0.0,0.0
0.967,0.023,0.002,0.001,0.004,0.003,0.002
0.995,0.001,0.0,0.0,0.003,0.0,0.0
0.963,0.017,0.003,0.003,0.009,0.003,0.001
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.997,0.0,0.0,0.003,0.0,0.0,0.0
0.016,0.0,0.424,0.0,0.0,0.56,0.0
0.728,0.076,0.138,0.001,0.005,0.034,0.017
0.921,0.05,0.014,0.001,0.002,0.004,0.009
0.986,0.003,0.007,0.001,0.0,0.002,0.001
0.974,0.015,0.004,0.004,0.001,0.001,0.002
0.995,0.0,0.002,0.0,0.0,0.002,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.973,0.014,0.005,0.001,0.0,0.007,0.0
0.961,0.028,0.003,0.0,0.001,0.004,0.001
0.955,0.024,0.009,0.001,0.0,0.003,0.008
0.878,0.018,0.052,0.008,0.0,0.032,0.011
0.388,0.412,0.048,0.002,0.0,0.025,0.124
0.977,0.006,0.001,0.005,0.011,0.001,0.0
0.988,0.001,0.004,0.001,0.002,0.003,0.001
0.989,0.007,0.002,0.0,0.0,0.0,0.001
0.988,0.002,0.003,0.002,0.003,0.002,0.001
0.998,0.0,0.001,0.001,0.0,0.0,0.0
0.998,0.0,0.0,0.001,0.0,0.0,0.0
0.994,0.004,0.0,0.001,0.0,0.001,0.0
0.789,0.155,0.002,0.016,0.002,0.034,0.002
0.982,0.013,0.002,0.0,0.0,0.002,0.001
0.992,0.002,0.004,0.001,0.0,0.001,0.0
0.999,0.0,0.0,0.0,0.001,0.0,0.0
0.984,0.004,0.003,0.001,0.004,0.002,0.001
0.983,0.006,0.001,0.001,0.007,0.001,0.001
0.91,0.041,0.009,0.026,0.004,0.005,0.005
0.949,0.022,0.009,0.001,0.006,0.012,0.002
0.982,0.004,0.007,0.001,0.0,0.002,0.005
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.982,0.001,0.013,0.0,0.0,0.004,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.924,0.059,0.001,0.005,0.001,0.009,0.001
0.985,0.004,0.002,0.001,0.0,0.007,0.001
0.675,0.285,0.01,0.012,0.0,0.006,0.011
0.928,0.007,0.037,0.001,0.0,0.015,0.011
0.625,0.332,0.01,0.007,0.001,0.012,0.014
0.997,0.001,0.001,0.001,0.0,0.0,0.0
0.949,0.026,0.007,0.001,0.008,0.006,0.003
0.994,0.001,0.001,0.0,0.002,0.0,0.0
0.9,0.053,0.022,0.002,0.004,0.008,0.011
0.975,0.008,0.014,0.0,0.001,0.002,0.001
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998,0.0,0.001,0.001,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.84,0.131,0.007,0.001,0.002,0.017,0.003
0.866,0.092,0.006,0.004,0.003,0.013,0.016
0.523,0.413,0.02,0.018,0.001,0.013,0.012
0.689,0.063,0.216,0.007,0.001,0.011,0.013
0.872,0.068,0.016,0.007,0.002,0.019,0.017
0.99,0.006,0.001,0.001,0.002,0.0,0.0
0.969,0.004,0.015,0.001,0.001,0.005,0.005
0.963,0.018,0.006,0.002,0.004,0.003,0.003
0.978,0.005,0.01,0.0,0.0,0.002,0.003
0.882,0.073,0.017,0.013,0.006,0.004,0.004
0.993,0.003,0.001,0.0,0.0,0.001,0.0
0.997,0.002,0.0,0.001,0.0,0.0,0.0
0.964,0.0,0.033,0.0,0.0,0.002,0.0
0.958,0.01,0.008,0.001,0.002,0.017,0.004
0.37,0.578,0.017,0.001,0.0,0.004,0.03
0.973,0.001,0.025,0.0,0.0,0.001,0.0
0.972,0.012,0.009,0.001,0.003,0.002,0.001
0.993,0.0,0.004,0.0,0.0,0.002,0.0
0.997,0.0,0.002,0.0,0.001,0.0,0.0
0.11,0.001,0.68,0.0,0.001,0.199,0.009
0.839,0.095,0.016,0.007,0.0,0.028,0.015
0.567,0.199,0.092,0.017,0.009,0.096,0.018
0.999,0.0,0.001,0.0,0.0,0.0,0.0
0.996,0.001,0.0,0.002,0.0,0.0,0.0
0.997,0.002,0.001,0.0,0.0,0.001,0.0
0.437,0.38,0.033,0.001,0.003,0.085,0.062
0.754,0.217,0.009,0.001,0.001,0.006,0.012
0.909,0.017,0.047,0.012,0.0,0.011,0.005
0.563,0.065,0.216,0.008,0.01,0.116,0.023
0.916,0.051,0.012,0.01,0.0,0.004,0.007
0.995,0.001,0.001,0.002,0.0,0.0,0.0
0.998,0.0,0.0,0.001,0.001,0.0,0.0
0.999,0.0,0.0,0.001,0.0,0.0,0.0
0.965,0.022,0.005,0.001,0.004,0.002,0.0
0.919,0.02,0.012,0.003,0.022,0.016,0.007
0.984,0.001,0.007,0.0,0.002,0.004,0.002
0.221,0.0,0.001,0.0,0.772,0.004,0.002
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.489,0.013,0.002,0.445,0.002,0.048,0.001
0.693,0.029,0.148,0.006,0.001,0.099,0.023
0.996,0.001,0.002,0.0,0.0,0.0,0.0
0.993,0.006,0.0,0.001,0.0,0.0,0.0
0.999,0.001,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.994,0.0,0.004,0.0,0.0,0.001,0.0
0.967,0.002,0.002,0.008,0.017,0.003,0.0
0.92,0.012,0.056,0.001,0.006,0.003,0.003
0.993,0.003,0.001,0.001,0.002,0.001,0.0
0.93,0.025,0.023,0.004,0.012,0.006,0.001
0.865,0.086,0.017,0.007,0.001,0.007,0.018
0.982,0.007,0.001,0.004,0.004,0.0,0.0
0.992,0.004,0.001,0.0,0.0,0.002,0.0
0.462,0.512,0.006,0.002,0.0,0.012,0.005
0.98,0.019,0.002,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998,0.0,0.001,0.0,0.0,0.001,0.0
0.995,0.001,0.001,0.001,0.001,0.0,0.0
0.998,0.0,0.0,0.0,0.0,0.001,0.0
0.693,0.143,0.056,0.003,0.002,0.088,0.015
0.447,0.462,0.001,0.062,0.002,0.01,0.017
0.745,0.091,0.098,0.005,0.001,0.033,0.027
0.979,0.015,0.002,0.002,0.001,0.0,0.0
0.877,0.046,0.033,0.004,0.001,0.02,0.02
0.903,0.082,0.0,0.001,0.001,0.0,0.013
0.999,0.0,0.0,0.001,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.728,0.019,0.044,0.001,0.001,0.069,0.136
0.993,0.001,0.003,0.001,0.001,0.001,0.001
0.996,0.0,0.003,0.0,0.0,0.0,0.0
0.961,0.028,0.0,0.007,0.0,0.0,0.004
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.997,0.0,0.002,0.0,0.001,0.0,0.0
0.562,0.013,0.001,0.051,0.369,0.003,0.002
0.998,0.001,0.0,0.0,0.0,0.0,0.0
0.998,0.0,0.0,0.001,0.0,0.001,0.0
0.805,0.001,0.0,0.178,0.011,0.006,0.0
0.997,0.0,0.002,0.0,0.0,0.001,0.0
0.983,0.001,0.006,0.001,0.008,0.001,0.0
0.992,0.006,0.001,0.0,0.0,0.0,0.0
0.932,0.0,0.0,0.0,0.068,0.0,0.0
0.999,0.0,0.0,0.001,0.0,0.0,0.0
0.577,0.415,0.001,0.004,0.0,0.001,0.001
0.986,0.0,0.014,0.0,0.0,0.0,0.0
0.968,0.012,0.013,0.002,0.001,0.003,0.0
0.998,0.001,0.0,0.0,0.001,0.0,0.0
0.981,0.001,0.0,0.016,0.002,0.001,0.0
0.518,0.0,0.0,0.0,0.481,0.001,0.0
0.832,0.001,0.0,0.11,0.056,0.0,0.0
0.059,0.901,0.0,0.002,0.0,0.0,0.037
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.935,0.0,0.023,0.0,0.0,0.042,0.0
0.651,0.011,0.001,0.331,0.004,0.001,0.002
0.995,0.002,0.002,0.0,0.0,0.001,0.0
0.918,0.006,0.054,0.002,0.001,0.015,0.004
0.971,0.008,0.008,0.001,0.003,0.003,0.006
0.759,0.155,0.004,0.08,0.001,0.002,0.001
0.976,0.002,0.003,0.0,0.0,0.003,0.016
0.286,0.544,0.037,0.001,0.0,0.064,0.069
0.304,0.634,0.017,0.002,0.0,0.004,0.039
0.974,0.008,0.011,0.0,0.0,0.002,0.005
0.178,0.279,0.017,0.004,0.001,0.019,0.503
0.557,0.273,0.019,0.008,0.004,0.017,0.122
0.991,0.005,0.002,0.001,0.0,0.0,0.0
0.998,0.001,0.0,0.001,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.681,0.303,0.005,0.002,0.0,0.007,0.001
0.554,0.41,0.005,0.003,0.001,0.013,0.014
0.219,0.63,0.04,0.005,0.0,0.037,0.068
0.517,0.152,0.105,0.009,0.001,0.043,0.172
0.99,0.009,0.0,0.001,0.0,0.0,0.0
0.99,0.004,0.001,0.001,0.001,0.002,0.001
0.618,0.037,0.12,0.003,0.005,0.114,0.102
0.483,0.395,0.013,0.01,0.004,0.02,0.075
0.956,0.017,0.008,0.009,0.003,0.004,0.003
0.979,0.015,0.001,0.0,0.0,0.003,0.001
0.519,0.007,0.0,0.471,0.003,0.001,0.0
0.968,0.01,0.001,0.017,0.001,0.002,0.001
0.984,0.0,0.005,0.0,0.0,0.005,0.006
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.974,0.001,0.001,0.02,0.003,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998,0.0,0.001,0.0,0.001,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.992,0.001,0.001,0.006,0.0,0.0,0.0
0.039,0.96,0.0,0.001,0.0,0.0,0.0
0.788,0.015,0.016,0.001,0.0,0.004,0.176
0.763,0.183,0.001,0.006,0.0,0.005,0.041
0.998,0.001,0.0,0.001,0.0,0.0,0.0
0.118,0.092,0.196,0.001,0.001,0.103,0.488
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998,0.0,0.001,0.0,0.0,0.0,0.0
0.998,0.0,0.002,0.0,0.0,0.001,0.0
0.97,0.001,0.0,0.008,0.02,0.001,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.766,0.059,0.058,0.005,0.019,0.037,0.056
0.974,0.012,0.003,0.002,0.004,0.001,0.005
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.986,0.002,0.005,0.002,0.001,0.003,0.002
0.884,0.109,0.002,0.002,0.0,0.002,0.001
0.573,0.383,0.003,0.001,0.001,0.006,0.033
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.978,0.0,0.001,0.018,0.0,0.003,0.0
0.97,0.022,0.003,0.001,0.0,0.0,0.004
0.981,0.012,0.002,0.003,0.001,0.0,0.001
0.865,0.117,0.0,0.017,0.001,0.0,0.0
0.989,0.005,0.002,0.001,0.0,0.001,0.001
0.86,0.017,0.017,0.008,0.087,0.009,0.002
0.98,0.002,0.014,0.001,0.001,0.002,0.001
0.877,0.017,0.048,0.013,0.016,0.017,0.012
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.994,0.0,0.001,0.002,0.0,0.002,0.0
0.994,0.0,0.003,0.0,0.0,0.003,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.939,0.015,0.001,0.02,0.001,0.024,0.0
0.933,0.047,0.002,0.002,0.001,0.007,0.008
0.955,0.03,0.003,0.002,0.0,0.003,0.006
0.343,0.417,0.074,0.03,0.003,0.027,0.106
0.598,0.176,0.18,0.005,0.0,0.019,0.022
0.726,0.165,0.033,0.002,0.002,0.058,0.014
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.911,0.033,0.019,0.002,0.011,0.014,0.012
0.79,0.172,0.016,0.005,0.004,0.004,0.008
0.903,0.049,0.016,0.001,0.004,0.009,0.018
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998,0.0,0.0,0.001,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.998,0.0,0.0,0.001,0.0,0.001,0.0
0.943,0.023,0.023,0.001,0.001,0.008,0.001
0.889,0.087,0.006,0.003,0.001,0.011,0.003
0.183,0.731,0.017,0.003,0.0,0.012,0.054
0.694,0.209,0.027,0.022,0.0,0.022,0.026
0.819,0.074,0.055,0.023,0.007,0.008,0.013
0.75,0.172,0.031,0.004,0.0,0.011,0.031
0.77,0.17,0.007,0.006,0.0,0.011,0.036
0.997,0.001,0.0,0.001,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.996,0.001,0.001,0.0,0.001,0.0,0.0
0.958,0.018,0.01,0.001,0.004,0.003,0.006
0.993,0.002,0.002,0.0,0.002,0.001,0.001
0.972,0.015,0.005,0.002,0.001,0.002,0.002
0.964,0.01,0.014,0.005,0.001,0.003,0.003
0.84,0.054,0.016,0.06,0.009,0.013,0.009
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,0.001,0.001,0.003,0.0,0.005,0.001
0.996,0.002,0.001,0.0,0.0,0.001,0.0
0.993,0.005,0.002,0.0,0.0,0.001,0.0
0.95,0.045,0.001,0.0,0.0,0.001,0.002
0.854,0.106,0.011,0.003,0.0,0.009,0.018
0.152,0.765,0.017,0.026,0.0,0.014,0.026
0.735,0.14,0.021,0.002,0.0,0.017,0.085
0.947,0.029,0.008,0.003,0.002,0.009,0.002
0.998,0.0,0.001,0.0,0.0,0.0,0.0
0.804,0.021,0.044,0.001,0.001,0.025,0.104
0.975,0.003,0.009,0.001,0.001,0.004,0.006
0.991,0.004,0.001,0.003,0.0,0.0,0.001
0.992,0.005,0.001,0.0,0.0,0.0,0.001
0.993,0.004,0.001,0.001,0.0,0.001,0.001
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.998,0.001,0.0,0.0,0.0,0.0,0.0
0.673,0.303,0.007,0.003,0.001,0.01,0.003
0.772,0.208,0.005,0.005,0.0,0.005,0.004
0.117,0.721,0.027,0.002,0.0,0.024,0.11
0.664,0.263,0.011,0.041,0.0,0.003,0.018
0.989,0.004,0.005,0.0,0.0,0.001,0.0
0.849,0.012,0.046,0.001,0.001,0.018,0.073
0.573,0.107,0.284,0.0,0.0,0.016,0.02
0.913,0.024,0.03,0.003,0.001,0.018,0.011
0.93,0.05,0.01,0.002,0.0,0.002,0.005
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.973,0.003,0.001,0.014,0.0,0.009,0.001
0.321,0.599,0.024,0.001,0.0,0.035,0.019
0.896,0.094,0.002,0.001,0.001,0.003,0.002
0.142,0.655,0.036,0.019,0.001,0.025,0.123
0.205,0.473,0.232,0.01,0.001,0.042,0.038
0.987,0.006,0.001,0.002,0.001,0.002,0.001
0.999,0.0,0.001,0.0,0.0,0.0,0.0
0.946,0.006,0.021,0.003,0.002,0.009,0.013
0.962,0.006,0.02,0.001,0.007,0.002,0.002
0.66,0.113,0.128,0.001,0.001,0.031,0.065
0.985,0.004,0.007,0.002,0.0,0.001,0.001
0.968,0.003,0.004,0.001,0.0,0.023,0.001
0.996,0.001,0.001,0.0,0.0,0.002,0.0
0.787,0.172,0.015,0.001,0.0,0.022,0.003
0.139,0.811,0.005,0.001,0.0,0.009,0.036
0.471,0.364,0.024,0.01,0.001,0.027,0.103
0.887,0.053,0.044,0.003,0.0,0.002,0.01
0.999,0.0,0.001,0.0,0.0,0.0,0.0
0.98,0.001,0.011,0.001,0.0,0.005,0.002
0.803,0.103,0.013,0.01,0.004,0.011,0.056
0.969,0.014,0.007,0.002,0.001,0.002,0.004
0.994,0.001,0.002,0.0,0.0,0.001,0.002
0.999,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.458,0.337,0.016,0.004,0.002,0.162,0.02
0.942,0.029,0.002,0.019,0.001,0.006,0.003
0.82,0.131,0.021,0.011,0.001,0.004,0.012
0.951,0.023,0.005,0.005,0.0,0.007,0.01
0.993,0.002,0.002,0.001,0.0,0.001,0.0
0.434,0.038,0.082,0.002,0.003,0.066,0.376
0.897,0.018,0.011,0.001,0.002,0.019,0.052
0.997,0.0,0.002,0.0,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.994,0.0,0.0,0.006,0.0,0.0,0.0
0.366,0.578,0.01,0.013,0.002,0.024,0.008
0.774,0.108,0.016,0.027,0.0,0.009,0.066
0.195,0.774,0.002,0.018,0.0,0.005,0.005
0.995,0.001,0.002,0.001,0.0,0.001,0.001
0.78,0.201,0.007,0.005,0.001,0.003,0.003
0.946,0.011,0.018,0.002,0.003,0.008,0.012
0.905,0.016,0.036,0.001,0.002,0.012,0.029
0.994,0.004,0.0,0.002,0.0,0.0,0.0
0.998,0.0,0.0,0.001,0.0,0.0,0.0
0.722,0.165,0.013,0.002,0.002,0.083,0.014
0.644,0.219,0.031,0.005,0.0,0.032,0.069
0.883,0.057,0.026,0.007,0.001,0.008,0.018
0.98,0.003,0.01,0.001,0.002,0.002,0.001
0.994,0.002,0.001,0.002,0.0,0.001,0.0
0.31,0.026,0.041,0.0,0.003,0.093,0.527
0.544,0.153,0.072,0.001,0.001,0.061,0.169
0.569,0.299,0.042,0.006,0.003,0.022,0.057
0.995,0.0,0.0,0.004,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.689,0.067,0.132,0.0,0.0,0.101,0.01
0.705,0.268,0.012,0.002,0.0,0.006,0.007
0.669,0.24,0.069,0.001,0.0,0.005,0.017
0.61,0.075,0.122,0.001,0.001,0.034,0.158
0.972,0.003,0.009,0.0,0.0,0.005,0.011
0.976,0.005,0.013,0.0,0.0,0.002,0.003
0.156,0.325,0.034,0.001,0.0,0.049,0.435
0.109,0.422,0.022,0.002,0.001,0.27,0.174
0.961,0.023,0.004,0.001,0.0,0.01,0.001
0.303,0.662,0.008,0.001,0.0,0.01,0.016
0.216,0.555,0.112,0.006,0.0,0.069,0.042
0.76,0.018,0.1,0.0,0.002,0.072,0.048
0.981,0.0,0.015,0.0,0.0,0.004,0.001
0.551,0.323,0.076,0.001,0.004,0.015,0.029
0.752,0.047,0.018,0.004,0.001,0.056,0.123
0.997,0.0,0.001,0.0,0.0,0.002,0.0
0.186,0.81,0.001,0.0,0.0,0.001,0.001
0.979,0.01,0.009,0.0,0.001,0.001,0.001
0.921,0.005,0.039,0.0,0.001,0.026,0.008
0.363,0.318,0.169,0.0,0.001,0.023,0.126
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.712,0.069,0.063,0.001,0.0,0.147,0.008
0.678,0.273,0.038,0.001,0.0,0.007,0.003
0.997,0.002,0.0,0.0,0.0,0.0,0.0
0.286,0.573,0.006,0.006,0.0,0.012,0.116
0.958,0.009,0.001,0.022,0.001,0.007,0.002
0.943,0.009,0.033,0.0,0.0,0.009,0.005
0.831,0.033,0.074,0.004,0.0,0.054,0.004
0.993,0.003,0.001,0.0,0.002,0.0,0.0
0.997,0.001,0.001,0.0,0.0,0.0,0.0
0.992,0.001,0.001,0.001,0.001,0.003,0.001
0.95,0.027,0.005,0.0,0.0,0.015,0.001
0.152,0.668,0.117,0.001,0.0,0.028,0.033
0.96,0.017,0.011,0.001,0.001,0.001,0.01
0.956,0.016,0.015,0.0,0.0,0.008,0.004
0.722,0.217,0.024,0.006,0.003,0.022,0.006
0.794,0.084,0.029,0.001,0.0,0.074,0.017
0.103,0.884,0.002,0.001,0.0,0.003,0.007
0.999,0.001,0.0,0.0,0.0,0.0,0.0
0.383,0.018,0.023,0.004,0.001,0.08,0.49
0.099,0.741,0.004,0.002,0.0,0.049,0.105
0.899,0.0,0.003,0.0,0.0,0.097,0.0
0.011,0.001,0.614,0.0,0.0,0.327,0.046
0.022,0.055,0.008,0.0,0.0,0.074,0.84
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.986,0.002,0.01,0.0,0.0,0.002,0.0
0.502,0.346,0.017,0.013,0.001,0.042,0.08
0.406,0.414,0.081,0.014,0.003,0.044,0.038
0.991,0.005,0.001,0.002,0.001,0.001,0.0
0.979,0.008,0.003,0.002,0.002,0.002,0.003
0.96,0.018,0.008,0.001,0.005,0.004,0.004
0.996,0.002,0.001,0.0,0.0,0.0,0.0
0.436,0.046,0.0,0.0,0.002,0.001,0.516
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.986,0.0,0.004,0.0,0.0,0.01,0.0
0.14,0.083,0.066,0.001,0.001,0.669,0.041
0.892,0.054,0.003,0.041,0.002,0.002,0.005
0.942,0.019,0.017,0.001,0.0,0.02,0.001
0.858,0.093,0.02,0.001,0.001,0.01,0.017
0.862,0.115,0.004,0.0,0.0,0.015,0.003
0.262,0.453,0.05,0.001,0.001,0.196,0.037
0.882,0.034,0.025,0.003,0.003,0.005,0.049
0.973,0.004,0.007,0.002,0.007,0.004,0.001
0.956,0.006,0.026,0.0,0.001,0.008,0.004
0.326,0.64,0.004,0.001,0.0,0.012,0.016
0.987,0.012,0.0,0.0,0.0,0.0,0.0
0.49,0.495,0.001,0.01,0.0,0.001,0.004
0.566,0.177,0.048,0.015,0.004,0.023,0.166
0.891,0.006,0.056,0.0,0.005,0.037,0.005
0.956,0.018,0.004,0.0,0.0,0.009,0.013
0.693,0.283,0.005,0.001,0.0,0.016,0.003
0.951,0.045,0.001,0.0,0.0,0.002,0.0
0.835,0.008,0.098,0.0,0.0,0.053,0.005
0.022,0.002,0.211,0.0,0.0,0.724,0.04
0.015,0.061,0.03,0.0,0.0,0.872,0.022
0.776,0.136,0.065,0.0,0.0,0.007,0.015
0.006,0.003,0.022,0.0,0.0,0.947,0.021
0.678,0.0,0.282,0.0,0.0,0.034,0.005
0.995,0.0,0.004,0.0,0.0,0.001,0.0
0.983,0.011,0.002,0.002,0.002,0.001,0.0
0.224,0.721,0.013,0.005,0.001,0.014,0.023
0.992,0.007,0.0,0.001,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.055,0.004,0.0,0.0,0.07,0.872
